Symbol,Date,Volume,Close,Average
aapl,4/10/11,308419300,50.39,53.04666667
aapl,5/10/11,196617400,51.17,53.03714286
aapl,6/10/11,203145600,51.05,52.9947619
aapl,7/10/11,133864500,50.03,52.90238095
aapl,10/10/11,110628700,52.6,52.9752381
aapl,11/10/11,151421900,54.15,53.10619048
aapl,12/10/11,155571500,54.41,53.21952381
aapl,13/10/2011,106546300,55.25,53.34238095
aapl,14/10/2011,143341800,57.09,53.52952381
aapl,17/10/2011,171511200,56.82,53.6552381
aapl,18/10/2011,220400600,57.12,53.72333333
aapl,19/10/2011,276014900,53.93,53.62809524
aapl,20/10/2011,137317600,53.48,53.51952381
aapl,21/10/2011,155311100,53.15,53.46190476
aapl,24/10/2011,125534500,54.89,53.47142857
aapl,25/10/2011,107606800,53.81,53.43666667
aapl,26/10/2011,114076200,54.19,53.4452381
aapl,27/10/2011,123666200,54.75,53.4947619
aapl,28/10/2011,80710700,54.78,53.58714286
aapl,31/10/2011,96375300,54.76,53.73809524
aapl,1/11/11,132947500,53.64,53.87904762
aapl,2/11/11,81837700,53.76,54.03952381
aapl,3/11/11,110346600,54.53,54.19952381
aapl,4/11/11,75557300,54.15,54.34714286
aapl,7/11/11,67568900,54.08,54.54
aapl,8/11/11,100110500,54.96,54.65238095
aapl,9/11/11,139671000,53.47,54.62
aapl,10/11/11,186188100,52.11,54.51047619
aapl,11/11/11,163446500,52.03,54.35714286
aapl,14/11/2011,108226300,51.31,54.08190476
aapl,15/11/2011,107702700,52.6,53.88095238
aapl,16/11/2011,87302600,52.05,53.63952381
aapl,17/11/2011,119975100,51.06,53.50285714
aapl,18/11/2011,92984500,50.72,53.37142857
aapl,21/11/2011,111995100,49.92,53.21761905
aapl,22/11/2011,102255300,50.94,53.02952381
aapl,23/11/2011,107067800,49.65,52.83142857
aapl,25/11/2011,63690200,49.18,52.59285714
aapl,28/11/2011,86603300,50.88,52.40857143
aapl,29/11/2011,93963800,50.49,52.20428571
aapl,30/11/2011,101484600,51.71,52.05904762
aapl,1/12/11,96795300,52.48,52.00380952
aapl,2/12/11,94763900,52.72,51.95428571
aapl,5/12/11,89302500,53.17,51.88952381
aapl,6/12/11,70899500,52.89,51.82952381
aapl,7/12/11,76186600,52.64,51.76095238
aapl,8/12/11,94089100,52.85,51.66047619
aapl,9/12/11,74248300,53.25,51.65
aapl,12/12/11,75266800,53.01,51.69285714
aapl,13/12/2011,84732200,52.6,51.72
aapl,14/12/2011,101721900,51.43,51.72571429
aapl,15/12/2011,64050000,51.26,51.66190476
aapl,16/12/2011,105369600,51.55,51.63809524
aapl,19/12/2011,58882600,51.71,51.66904762
aapl,20/12/2011,84303800,53.57,51.8047619
aapl,21/12/2011,65737000,53.63,51.98142857
aapl,22/12/2011,50589700,53.92,52.12333333
aapl,23/12/2011,67349800,54.56,52.35714286
aapl,27/12/2011,66269000,55,52.63428571
aapl,28/12/2011,57165500,54.47,52.8052381
aapl,29/12/2011,53994500,54.81,53.01095238
aapl,30/12/2011,44915500,54.79,53.15761905
aapl,3/1/12,75555200,55.63,53.30761905
aapl,4/1/12,65005500,55.93,53.46047619
aapl,5/1/12,67817400,56.55,53.62142857
aapl,6/1/12,79573200,57.14,53.82380952
aapl,9/1/12,98506100,57.05,54.03380952
aapl,10/1/12,64549100,57.26,54.24380952
aapl,11/1/12,53771200,57.16,54.43
aapl,12/1/12,53146800,57.01,54.62047619
aapl,13/01/2012,56505400,56.79,54.82
aapl,17/01/2012,60724300,57.45,55.10666667
aapl,18/01/2012,69197800,58.05,55.43
aapl,19/01/2012,65434600,57.87,55.73095238
aapl,20/01/2012,103493600,56.86,55.97619048
aapl,23/01/2012,76515600,57.82,56.17857143
aapl,24/01/2012,136909500,56.87,56.33285714
aapl,25/01/2012,239578500,60.43,56.64285714
aapl,26/01/2012,80996300,60.15,56.90904762
aapl,27/01/2012,74927300,60.51,57.17142857
aapl,30/01/2012,94835300,61.28,57.49571429
aapl,31/01/2012,97920900,61.75,57.82619048
aapl,1/2/12,67511500,61.71,58.15571429
aapl,2/2/12,46699100,61.57,58.43857143
aapl,3/2/12,71649900,62.19,58.73666667
aapl,6/2/12,62353200,62.77,59.03285714
aapl,7/2/12,79055900,63.42,59.33190476
aapl,8/2/12,101972500,64.49,59.68619048
aapl,9/2/12,221053700,66.72,60.13666667
aapl,10/2/12,157825500,66.75,60.59333333
aapl,13/02/2012,129304000,67.99,61.11619048
aapl,14/02/2012,115099600,68.92,61.69380952
aapl,15/02/2012,376530000,67.33,62.16428571
aapl,16/02/2012,236138000,67.94,62.6352381
aapl,17/02/2012,133951300,67.93,63.11428571
aapl,21/02/2012,151398800,69.65,63.72333333
aapl,22/02/2012,120825600,69.41,64.2752381
aapl,23/02/2012,142006900,69.86,64.89380952
aapl,24/02/2012,103768000,70.67,65.38142857
aapl,27/02/2012,136895500,71.13,65.90428571
aapl,28/02/2012,150096800,72.43,66.47190476
aapl,29/02/2012,238002800,73.38,67.04809524
aapl,1/3/12,170817500,73.66,67.6152381
aapl,2/3/12,107928100,73.75,68.18857143
aapl,5/3/12,202281100,72.13,68.69142857
aapl,6/3/12,202559700,71.74,69.14619048
aapl,7/3/12,199630200,71.79,69.57571429
aapl,8/3/12,129114300,73.32,70.04714286
aapl,9/3/12,104729800,73.75,70.48809524
aapl,12/3/12,101820600,74.68,70.86714286
aapl,13/03/2012,172713800,76.85,71.34809524
aapl,14/03/2012,354711000,79.76,71.90857143
aapl,15/03/2012,289929500,79.22,72.39904762
aapl,16/03/2012,206371900,79.22,72.9652381
aapl,19/03/2012,225309000,81.32,73.60238095
aapl,20/03/2012,204165500,81.98,74.27142857
aapl,21/03/2012,161010500,81.51,74.83619048
aapl,22/03/2012,155967700,81.08,75.39190476
aapl,23/03/2012,107622200,80.64,75.9052381
aapl,26/03/2012,148935500,82.11,76.45
aapl,27/03/2012,151782400,83.13,77.02142857
aapl,28/03/2012,163865100,83.55,77.55095238
aapl,29/03/2012,152059600,82.5,77.9852381
aapl,30/03/2012,182759500,81.11,78.34
aapl,2/4/12,149587900,83.69,78.81333333
aapl,3/4/12,208639900,85.14,79.43285714
aapl,4/4/12,143245200,84.46,80.03857143
aapl,5/4/12,160324500,85.73,80.70238095
aapl,9/4/12,149384200,86.07,81.30952381
aapl,10/4/12,222431300,85.02,81.84619048
aapl,11/4/12,174153700,84.71,82.32380952
aapl,12/4/12,153584200,84.25,82.67619048
aapl,13/04/2012,214911200,81.88,82.77714286
aapl,16/04/2012,262696700,78.48,82.74190476
aapl,17/04/2012,256382000,82.48,82.89714286
aapl,18/04/2012,238632800,82.3,82.94380952
aapl,19/04/2012,208679800,79.47,82.82428571
aapl,20/04/2012,257746300,77.51,82.63380952
aapl,23/04/2012,241632300,77.34,82.45571429
aapl,24/04/2012,269037300,75.8,82.2252381
aapl,25/04/2012,226444400,82.52,82.2447619
aapl,26/04/2012,134017100,82.21,82.20095238
aapl,27/04/2012,101680600,81.58,82.10714286
aapl,30/04/2012,126536200,79,81.94047619
aapl,1/5/12,152749800,78.75,81.82809524
aapl,2/5/12,106847300,79.27,81.61761905
aapl,3/5/12,97637400,78.71,81.31142857
aapl,4/5/12,132498100,76.47,80.93095238
aapl,7/5/12,115029600,77.04,80.51714286
aapl,8/5/12,124313000,76.86,80.07857143
aapl,9/5/12,120176000,77,79.69666667
aapl,10/5/12,83300000,77.18,79.33809524
aapl,11/5/12,99886500,76.67,78.97714286
aapl,14/05/2012,88156600,75.52,78.67428571
aapl,15/05/2012,119084000,74.83,78.50047619
aapl,16/05/2012,140224000,73.88,78.09095238
aapl,17/05/2012,179305000,71.72,77.58714286
aapl,18/05/2012,183073100,71.75,77.21952381
aapl,21/05/2012,157776500,75.93,77.14428571
aapl,22/05/2012,173717600,75.35,77.04952381
aapl,23/05/2012,146224400,77.19,77.11571429
aapl,24/05/2012,124057500,76.48,76.82809524
aapl,25/05/2012,82126800,76.07,76.53571429
aapl,29/05/2012,95127200,77.42,76.33761905
aapl,30/05/2012,132357400,78.35,76.30666667
aapl,31/05/2012,122918600,78.16,76.27857143
aapl,1/6/12,130246900,75.89,76.11761905
aapl,4/6/12,139248900,76.34,76.0047619
aapl,5/6/12,97053600,76.14,75.98904762
aapl,6/6/12,100363900,77.31,76.00190476
aapl,7/6/12,94941700,77.34,76.0247619
aapl,8/6/12,86879100,78.51,76.09666667
aapl,11/6/12,147816200,77.27,76.10095238
aapl,12/6/12,108845100,77.94,76.16142857
aapl,13/06/2012,73395000,77.4,76.25095238
aapl,14/06/2012,86393300,77.32,76.36952381
aapl,15/06/2012,83813800,77.67,76.55
aapl,18/06/2012,110103000,79.25,76.90857143
aapl,19/06/2012,90351100,79.47,77.27619048
aapl,20/06/2012,89735800,79.24,77.43380952
aapl,21/06/2012,81587800,78.15,77.56714286
aapl,22/06/2012,71117900,78.75,77.64142857
aapl,25/06/2012,76095600,77.22,77.67666667
aapl,26/06/2012,69134100,77.39,77.73952381
aapl,27/06/2012,50749300,77.72,77.75380952
aapl,28/06/2012,70709100,76.98,77.68857143
aapl,29/06/2012,105375200,79.01,77.72904762
aapl,2/7/12,100023000,80.16,77.93238095
aapl,3/7/12,60428200,81.09,78.15857143
aapl,5/7/12,121095800,82.51,78.46190476
aapl,6/7/12,104732600,81.97,78.68380952
aapl,9/7/12,94851400,83.05,78.95571429
aapl,10/7/12,127989400,82.28,79.1352381
aapl,11/7/12,117330500,81.77,79.34952381
aapl,12/7/12,107010400,81.02,79.49619048
aapl,13/07/2012,77856800,81.84,79.70761905
aapl,16/07/2012,75315100,82.1,79.9352381
aapl,17/07/2012,73406200,82.11,80.14666667
aapl,18/07/2012,63175000,82.02,80.27857143
aapl,19/07/2012,109215400,83.11,80.45190476
aapl,20/07/2012,99367800,81.75,80.57142857
aapl,23/07/2012,121993900,81.69,80.74
aapl,24/07/2012,141283100,81.29,80.86095238
aapl,25/07/2012,219328200,77.78,80.88761905
aapl,26/07/2012,101658200,77.77,80.90571429
aapl,27/07/2012,100984100,79.16,80.97428571
aapl,30/07/2012,94785600,80.5,81.14190476
aapl,31/07/2012,115581900,82.63,81.31428571
aapl,1/8/12,96125400,82.09,81.40619048
aapl,2/8/12,83039600,82.22,81.46
aapl,3/8/12,86230200,83.29,81.49714286
aapl,6/8/12,75525800,84.22,81.60428571
aapl,7/8/12,72611700,84,81.64952381
aapl,8/8/12,61176500,83.86,81.7247619
aapl,9/8/12,55410600,84.33,81.84666667
aapl,10/8/12,48734700,84.47,82.01095238
aapl,13/08/2012,69708100,85.59,82.18952381
aapl,14/08/2012,85042300,85.82,82.36666667
aapl,15/08/2012,64335600,85.71,82.53809524
aapl,16/08/2012,63633500,86.46,82.74952381
aapl,17/08/2012,110690300,88.05,82.9847619
aapl,20/08/2012,153346200,90.37,83.3952381
aapl,21/08/2012,203179900,89.13,83.74952381
aapl,22/08/2012,141330700,90.88,84.20619048
aapl,23/08/2012,105032200,90.03,84.78952381
aapl,24/08/2012,109335100,90.11,85.37714286
aapl,27/08/2012,106752100,91.8,85.97904762
aapl,28/08/2012,66854200,91.68,86.51142857
aapl,29/08/2012,50701700,91.5,86.93380952
aapl,30/08/2012,75674900,90.2,87.32
aapl,31/08/2012,84580300,90.38,87.70857143
aapl,4/9/12,91973000,91.7,88.10904762
aapl,5/9/12,84093800,91.06,88.4347619
aapl,6/9/12,97799100,91.88,88.81
aapl,7/9/12,82416600,92.45,89.21904762
aapl,10/9/12,121999500,90.04,89.49095238
aapl,11/9/12,125995800,89.75,89.74238095
aapl,12/9/12,178058300,91,90
aapl,13/09/2012,149590000,92.79,90.33190476
aapl,14/09/2012,150118500,93.92,90.72285714
aapl,17/09/2012,99507800,95.07,91.13285714
aapl,18/09/2012,93375800,95.36,91.48095238
aapl,19/09/2012,81718700,95.39,91.72
aapl,20/09/2012,84142100,94.93,91.99619048
aapl,21/09/2012,142897300,95.12,92.19809524
aapl,24/09/2012,159941600,93.85,92.38
aapl,25/09/2012,129697400,91.51,92.44666667
aapl,26/09/2012,144125800,90.37,92.37857143
aapl,27/09/2012,148522500,92.57,92.42095238
aapl,28/09/2012,133777700,90.63,92.37952381
aapl,1/10/12,135898700,89.59,92.35047619
aapl,2/10/12,156998100,89.85,92.3252381
aapl,3/10/12,106070300,91.23,92.30285714
aapl,4/10/12,92681400,90.59,92.28047619
aapl,5/10/12,148501500,88.66,92.12714286
aapl,8/10/12,159498500,86.7,91.85333333
aapl,9/10/12,209649300,86.39,91.67952381
aapl,10/10/12,127589000,87.08,91.55238095
aapl,11/10/12,136520300,85.34,91.28285714
aapl,12/10/12,115003700,85.55,90.93809524
aapl,15/10/2012,108125500,86.24,90.57238095
aapl,16/10/2012,137442900,88.28,90.24904762
aapl,17/10/2012,97259400,87.58,89.87857143
aapl,18/10/2012,119156100,85.95,89.42904762
aapl,19/10/2012,186021500,82.86,88.85428571
aapl,22/10/2012,136682700,86.14,88.42666667
aapl,23/10/2012,176786400,83.33,87.92571429
aapl,24/10/2012,139631800,83.8,87.55857143
aapl,25/10/2012,164081400,82.81,87.19857143
aapl,26/10/2012,254608200,82.06,86.69809524
aapl,31/10/2012,127500800,80.88,86.23380952
aapl,1/11/12,90324500,81.05,85.82714286
aapl,2/11/12,149843400,78.37,85.28047619
aapl,5/11/12,132283900,79.43,84.71857143
aapl,6/11/12,93729300,79.19,84.17571429
aapl,7/11/12,198412200,76.16,83.58047619
aapl,8/11/12,264036500,73.39,82.94666667
aapl,9/11/12,232478400,74.66,82.38809524
aapl,12/11/12,128950500,74.09,81.76952381
aapl,13/11/2012,133237300,74.1,81.23428571
aapl,14/11/2012,119292600,73.28,80.65
aapl,15/11/2012,197477700,71.74,79.95952381
aapl,16/11/2012,316723400,72.02,79.1852381
aapl,19/11/2012,205829400,77.21,78.69142857
aapl,20/11/2012,160688500,76.56,78.24428571
aapl,21/11/2012,93250500,76.66,77.94904762
aapl,23/11/2012,68206600,78,77.56142857
aapl,26/11/2012,157644900,80.46,77.4247619
aapl,27/11/2012,133332500,79.81,77.2347619
aapl,28/11/2012,130216100,79.56,77.08
aapl,29/11/2012,128674700,80.44,77.00285714
aapl,30/11/2012,97829900,79.88,76.9552381
aapl,3/12/12,91070000,80.01,76.90571429
aapl,4/12/12,139267100,78.59,76.91619048
aapl,5/12/12,261159500,73.54,76.63571429
aapl,6/12/12,294303100,74.69,76.42142857
aapl,7/12/12,196760200,72.78,76.26047619
aapl,10/12/12,157621100,72.31,76.20904762
aapl,11/12/12,148086400,73.89,76.17238095
aapl,12/12/12,121786000,73.56,76.14714286
aapl,13/12/2012,156314900,72.29,76.06095238
aapl,14/12/2012,252394800,69.58,75.8847619
aapl,17/12/2012,189401800,70.81,75.84047619
aapl,18/12/2012,156421300,72.87,75.88095238
aapl,19/12/2012,112342300,71.83,75.6247619
aapl,20/12/2012,120422400,71.21,75.37
aapl,21/12/2012,149067100,70.88,75.0947619
aapl,24/12/2012,43938300,70.99,74.76095238
aapl,26/12/2012,75609100,70.02,74.26380952
aapl,27/12/2012,113780100,70.3,73.81095238
aapl,28/12/2012,88569600,69.55,73.33428571
aapl,31/12/2012,164873100,72.63,72.96238095
aapl,2/1/13,140129500,74.93,72.72666667
aapl,3/1/13,88241300,73.99,72.44
aapl,4/1/13,148583400,71.93,72.12285714
aapl,7/1/13,121039100,71.5,72.02571429
aapl,8/1/13,114676800,71.7,71.88333333
aapl,9/1/13,101901100,70.58,71.77857143
aapl,10/1/13,150286500,71.45,71.73761905
aapl,11/1/13,87626700,71.01,71.60047619
aapl,14/01/2013,183551900,68.48,71.35857143
aapl,15/01/2013,219193100,66.32,71.07428571
aapl,16/01/2013,172701200,69.07,71.05
aapl,17/01/2013,113419600,68.61,70.9452381
aapl,18/01/2013,118230700,68.24,70.7247619
aapl,22/01/2013,115386600,68.89,70.5847619
aapl,23/01/2013,215377400,70.15,70.53428571
aapl,24/01/2013,365213100,61.49,70.08714286
aapl,25/01/2013,302006600,60.04,69.56571429
aapl,28/01/2013,196379400,61.39,69.1547619
aapl,29/01/2013,142789500,62.55,68.78571429
aapl,30/01/2013,104288800,62.35,68.44285714
aapl,31/01/2013,79833600,62.17,67.9447619
aapl,1/2/13,134871100,61.91,67.3247619
aapl,4/2/13,119279300,60.37,66.67619048
aapl,5/2/13,143336900,62.49,66.22666667
aapl,6/2/13,148426600,62.42,65.79428571
aapl,7/2/13,176145200,64.28,65.44095238
aapl,8/2/13,158289600,65.21,65.1852381
aapl,11/2/13,129372600,65.88,64.92
aapl,12/2/13,152263300,64.23,64.59714286
aapl,13/02/2013,118801900,64.11,64.38904762
aapl,14/02/2013,88818800,64.05,64.28095238
aapl,15/02/2013,97936300,63.17,64
aapl,19/02/2013,108945900,63.15,63.74
aapl,20/02/2013,119075600,61.62,63.4247619
aapl,21/02/2013,111795600,61.23,63.06
aapl,22/02/2013,82663700,61.89,62.66666667
aapl,25/02/2013,93144800,60.79,62.63333333
aapl,26/02/2013,125374900,61.63,62.70904762
aapl,27/02/2013,146837600,61.03,62.69190476
aapl,28/02/2013,80628800,60.6,62.59904762
aapl,1/3/13,138112100,59.09,62.44380952
aapl,4/3/13,145688900,57.66,62.22904762
aapl,5/3/13,159608400,59.19,62.09952381
aapl,6/3/13,115062500,58.43,62.00714286
aapl,7/3/13,117118400,59.11,61.84619048
aapl,8/3/13,97870500,59.27,61.69619048
aapl,11/3/13,118559000,60.11,61.49761905
aapl,12/3/13,116477900,58.81,61.19285714
aapl,13/03/2013,101387300,58.8,60.85571429
aapl,14/03/2013,75968900,59.37,60.62428571
aapl,15/03/2013,160990200,60.91,60.47190476
aapl,18/03/2013,151549300,62.56,60.40095238
aapl,19/03/2013,131693800,62.39,60.36380952
aapl,20/03/2013,77165200,62.06,60.31190476
aapl,21/03/2013,95813900,62.15,60.33714286
aapl,22/03/2013,98776300,63.41,60.44095238
aapl,25/03/2013,125283900,63.64,60.52428571
aapl,26/03/2013,73573500,63.31,60.64428571
aapl,27/03/2013,82809300,62.06,60.6647619
aapl,28/03/2013,110709900,60.77,60.65238095
aapl,1/4/13,97433000,58.88,60.57047619
aapl,2/4/13,132379800,59,60.56619048
aapl,3/4/13,90804000,59.3,60.64428571
aapl,4/4/13,89611900,58.72,60.62190476
aapl,5/4/13,95923800,58.1,60.60619048
aapl,8/4/13,75207300,58.51,60.57761905
aapl,9/4/13,76653500,58.62,60.54666667
aapl,10/4/13,93982000,59.81,60.53238095
aapl,11/4/13,82091100,59.62,60.57095238
aapl,12/4/13,59653300,59,60.58047619
aapl,15/04/2013,79380000,57.64,60.49809524
aapl,16/04/2013,76442800,58.51,60.38380952
aapl,17/04/2013,236264000,55.3,60.03809524
aapl,18/04/2013,166574800,53.82,59.63
aapl,19/04/2013,152318600,53.61,59.22761905
aapl,22/04/2013,107480100,54.73,58.87428571
aapl,23/04/2013,166059600,55.75,58.50952381
aapl,24/04/2013,242412800,55.66,58.12952381
aapl,25/04/2013,96209400,56.06,57.78428571
aapl,26/04/2013,191024400,57.27,57.55619048
aapl,29/04/2013,160081600,59.05,57.47428571
aapl,30/04/2013,172884600,60.78,57.5647619
aapl,1/5/13,126727300,60.31,57.62714286
aapl,2/5/13,105457100,61.16,57.71571429
aapl,3/5/13,90325200,61.77,57.86095238
aapl,6/5/13,124160400,63.25,58.10619048
aapl,7/5/13,120938300,62.96,58.31809524
aapl,8/5/13,118149500,63.68,58.55904762
aapl,9/5/13,99621900,63.12,58.71666667
aapl,10/5/13,83713000,62.6,58.85857143
aapl,13/05/2013,79237200,62.84,59.04142857
aapl,14/05/2013,111779500,61.34,59.21761905
aapl,15/05/2013,185403400,59.26,59.25333333
aapl,16/05/2013,150801000,60.05,59.47952381
aapl,17/05/2013,106976100,59.87,59.76761905
aapl,20/05/2013,112894600,61.21,60.12952381
aapl,21/05/2013,114005500,60.76,60.41666667
aapl,22/05/2013,110759600,60.99,60.66619048
aapl,23/05/2013,88255300,61.1,60.9252381
aapl,24/05/2013,69041700,61.51,61.1847619
aapl,28/05/2013,96536300,61,61.36238095
aapl,29/05/2013,82644100,61.49,61.47857143
aapl,30/05/2013,88379900,62.4,61.55571429
aapl,31/05/2013,96075700,62.15,61.64333333
aapl,3/6/13,93088100,62.28,61.69666667
aapl,4/6/13,73182200,62.09,61.71190476
aapl,5/6/13,72647400,61.51,61.62904762
aapl,6/6/13,104233500,60.59,61.51619048
aapl,7/6/13,101133900,61.05,61.39095238
aapl,10/6/13,112538300,60.65,61.27333333
aapl,11/6/13,71528100,60.47,61.17190476
aapl,12/6/13,66306800,59.72,61.02333333
aapl,13/06/2013,71458100,60.24,60.97095238
aapl,14/06/2013,67966500,59.43,60.97904762
aapl,17/06/2013,64853600,59.7,60.96238095
aapl,18/06/2013,48756400,59.67,60.95285714
aapl,19/06/2013,77735000,58.45,60.82142857
aapl,20/06/2013,89327700,57.6,60.67095238
aapl,21/06/2013,120279600,57.14,60.48761905
aapl,24/06/2013,120186500,55.63,60.22714286
aapl,25/06/2013,78540700,55.64,59.94761905
aapl,26/06/2013,91931000,55.01,59.66238095
aapl,27/06/2013,84311500,54.42,59.32571429
aapl,28/06/2013,144629100,54.8,58.96380952
aapl,1/7/13,97763400,56.55,58.69714286
aapl,2/7/13,117466300,57.83,58.4852381
aapl,3/7/13,60232200,58.15,58.29761905
aapl,5/7/13,68506200,57.68,58.1152381
aapl,8/7/13,74534600,57.36,57.96142857
aapl,9/7/13,88146100,58.36,57.83333333
aapl,10/7/13,70351400,58.14,57.71380952
aapl,11/7/13,81573100,59.05,57.64619048
aapl,12/7/13,69890800,58.94,57.60904762
aapl,15/07/2013,60479300,59.07,57.55333333
aapl,16/07/2013,54134500,59.45,57.55428571
aapl,17/07/2013,49747600,59.46,57.54285714
aapl,18/07/2013,54719700,59.66,57.54238095
aapl,19/07/2013,67180400,58.72,57.5552381
aapl,22/07/2013,51949100,58.91,57.61761905
aapl,23/07/2013,92348900,57.9,57.65380952
aapl,24/07/2013,147984200,60.87,57.90333333
aapl,25/07/2013,57373400,60.6,58.13952381
aapl,26/07/2013,50038100,60.94,58.42190476
aapl,29/07/2013,62014400,61.88,58.77714286
aapl,30/07/2013,77355600,62.64,59.15047619
aapl,31/07/2013,80739400,62.53,59.4352381
aapl,1/8/13,51562700,63.11,59.68666667
aapl,2/8/13,68695900,63.92,59.96142857
aapl,5/8/13,79713900,64.87,60.30380952
aapl,6/8/13,83714400,64.29,60.63380952
aapl,7/8/13,74714500,64.25,60.91428571
aapl,8/8/13,63944300,64.13,61.19952381
aapl,9/8/13,66716300,63.21,61.39761905
aapl,12/8/13,91108500,65.01,61.68666667
aapl,13/08/2013,220485300,68.1,62.11666667
aapl,14/08/2013,189093100,69.34,62.58761905
aapl,15/08/2013,122573500,69.26,63.05428571
aapl,16/08/2013,90576500,69.87,63.54047619
aapl,19/08/2013,127629600,70.63,64.10761905
aapl,20/08/2013,89672100,69.7,64.62142857
aapl,21/08/2013,83969900,69.88,65.19190476
aapl,22/08/2013,61051900,69.96,65.6247619
aapl,23/08/2013,55682900,69.69,66.05761905
aapl,26/08/2013,82741400,69.96,66.48714286
aapl,27/08/2013,106047200,67.96,66.77666667
aapl,28/08/2013,76902000,68.28,67.0452381
aapl,29/08/2013,59914400,68.4,67.3247619
aapl,30/08/2013,68074300,67.77,67.54666667
aapl,3/9/13,82982200,67.96,67.73904762
aapl,4/9/13,86258200,69.37,67.95333333
aapl,5/9/13,59091900,68.89,68.17238095
aapl,6/9/13,89881400,69.3,68.41285714
aapl,9/9/13,85171800,70.41,68.71190476
aapl,10/9/13,185798900,68.8,68.97809524
aapl,11/9/13,224674100,65.06,68.98047619
aapl,12/9/13,101012800,65.75,68.86857143
aapl,13/09/2013,74708900,64.67,68.64619048
aapl,16/09/2013,135926700,62.61,68.32952381
aapl,17/09/2013,99845200,63.34,68.01857143
aapl,18/09/2013,114215500,64.64,67.73333333
aapl,19/09/2013,101135300,65.7,67.54285714
aapl,20/09/2013,174825700,65.02,67.31142857
aapl,23/09/2013,190526700,68.25,67.23
aapl,24/09/2013,91086100,68.03,67.15095238
aapl,25/09/2013,79239300,66.98,67.00904762
aapl,26/09/2013,59305400,67.63,66.99333333
aapl,27/09/2013,57010100,67.15,66.93952381
aapl,30/09/2013,65039100,66.32,66.84047619
aapl,1/10/13,88470900,67.88,66.84571429
aapl,2/10/13,72296000,68.1,66.85238095
aapl,3/10/13,80688300,67.24,66.75095238
aapl,4/10/13,64717100,67.19,66.67
aapl,7/10/13,78073100,67.85,66.60095238
aapl,8/10/13,72729300,66.9,66.43380952
aapl,9/10/13,75431300,67.68,66.38047619
aapl,10/10/13,69650700,68.11,66.52571429
aapl,11/10/13,66934700,68.55,66.65904762
aapl,14/10/2013,65474500,69,66.8652381
aapl,15/10/2013,80018400,69.37,67.18714286
aapl,16/10/2013,62775300,69.7,67.49
aapl,17/10/2013,63398300,70.18,67.75380952
aapl,18/10/2013,72635500,70.79,67.99619048
aapl,21/10/2013,99526700,72.52,68.35333333
aapl,22/10/2013,133515900,72.31,68.54666667
aapl,23/10/2013,78430800,73.02,68.78428571
aapl,24/10/2013,96191200,73.99,69.11809524
aapl,25/10/2013,84448000,73.16,69.38142857
aapl,28/10/2013,137610200,73.71,69.69380952
aapl,29/10/2013,158951800,71.87,69.95809524
aapl,30/10/2013,88540900,73.01,70.20238095
aapl,31/10/2013,68924100,72.71,70.42190476
aapl,1/11/13,68722500,72.34,70.6647619
aapl,4/11/13,61156900,73.27,70.95428571
aapl,5/11/13,66303300,73.09,71.20380952
aapl,6/11/13,55843900,72.88,71.48857143
aapl,7/11/13,65655100,71.7,71.68
aapl,8/11/13,69829200,72.83,71.9047619
aapl,11/11/13,56863100,72.62,72.09857143
aapl,12/11/13,51069200,72.76,72.27761905
aapl,13/11/2013,49305200,72.84,72.44285714
aapl,14/11/2013,70604800,73.9,72.64285714
aapl,15/11/2013,79480100,73.45,72.79857143
aapl,18/11/2013,61236000,72.56,72.88285714
aapl,19/11/2013,52234700,72.69,72.89095238
aapl,20/11/2013,48479200,72.06,72.87904762
aapl,21/11/2013,65506700,72.91,72.87380952
aapl,22/11/2013,55931400,72.73,72.81380952
aapl,25/11/2013,57327900,73.28,72.81952381
aapl,26/11/2013,100345700,74.63,72.86333333
aapl,27/11/2013,90862100,76.39,73.07857143
aapl,29/11/2013,79531900,77.8,73.30666667
aapl,2/12/13,118136200,77.12,73.51666667
aapl,3/12/13,112742000,79.24,73.8452381
aapl,4/12/13,94452400,79.05,74.12047619
aapl,5/12/13,111895000,79.46,74.42380952
aapl,6/12/13,86088100,78.35,74.68428571
aapl,9/12/13,80123400,79.25,75.04380952
aapl,10/12/13,69567400,79.13,75.34380952
aapl,11/12/13,89929700,78.54,75.62571429
aapl,12/12/13,65572500,78.43,75.89571429
aapl,13/12/2013,83205500,77.57,76.12095238
aapl,16/12/2013,70648200,78,76.31619048
aapl,17/12/2013,57475600,77.65,76.51619048
aapl,18/12/2013,141465800,77.06,76.73047619
aapl,19/12/2013,80077200,76.18,76.89666667
aapl,20/12/2013,109103400,76.81,77.12285714
aapl,23/12/2013,125326600,79.76,77.44904762
aapl,24/12/2013,41888700,79.42,77.76761905
aapl,26/12/2013,51002000,78.9,78.0352381
aapl,27/12/2013,56471100,78.36,78.21285714
aapl,30/12/2013,63407400,77.58,78.26952381
aapl,31/12/2013,55771100,78.49,78.30238095
aapl,2/1/14,58671200,77.39,78.3152381
aapl,3/1/14,98116900,75.69,78.14619048
aapl,6/1/14,103152700,76.1,78.00571429
aapl,7/1/14,79302300,75.56,77.82
aapl,8/1/14,64632400,76.04,77.71
aapl,9/1/14,69787200,75.07,77.51095238
aapl,10/1/14,76244000,74.57,77.29380952
aapl,13/01/2014,94623200,74.96,77.12333333
